,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,label
0,-0.13205433,0.3068999,0.41582543,0.07418399,0.17663349,0.20617855,-0.26732323,-0.10454627,-0.22292647,-0.2330491,-0.01604145,-0.24918771,0.1382016,-0.052476205,0.05183407,-0.016709857,0.23300661,-0.3925168,0.38455492,-0.07914381,-0.17561777,0.13946797,0.14303595,0.2246981,-0.007803399,-0.254188,-0.09821792,0.23598272,0.06107571,0.09493798,-0.040793225,0.017666064,-0.16062075,-0.33493507,-0.20384371,0.18163681,-0.15348163,0.24954478,0.109779395,-0.020135053,-0.10039814,-0.15165667,-0.030562447,-0.0071729496,0.27830434,0.11712717,0.075938754,0.2103121,0.17609373,-0.06941683,-0.16126285,0.12721717,0.049900565,-0.10423804,-0.14758033,0.18765122,-0.5611202,0.13951747,-0.08555778,0.011286009,0
1,-0.48455504,0.049371943,-0.23274124,-0.6204238,0.41111922,-0.14655566,0.19381014,-0.06363205,-0.045830205,0.18784139,0.53488207,0.23497882,0.052876666,-0.14593996,-0.61445546,-0.86434317,0.20013922,0.30233645,-0.22206521,-0.44392473,0.22089049,0.81211364,0.23686421,0.22742331,0.319406,0.2790716,0.44636405,0.566453,0.20025814,0.42886207,0.33494678,-0.9771374,0.23399034,0.31033447,0.7121593,0.48598173,-0.0459623,0.66743183,0.13092437,-0.31620353,-0.17083353,-0.23553133,0.020236684,-0.2905505,-0.34535247,0.032403287,-0.43662316,-0.10483308,0.4680478,0.60161966,0.31813958,-0.14661714,0.42386067,-0.1484379,0.039197765,-0.23822212,0.5267772,-0.01664126,0.20427918,0.0557573,0
2,-0.31599367,-0.06096649,0.23111701,0.05018849,0.282803,-0.0903092,-0.34278196,0.02996122,0.10758534,0.20954672,0.043061197,-0.25452983,-0.18372071,-0.0011017174,-0.05288972,-0.105629876,0.16349563,-0.029413983,0.50738543,0.09865281,-0.33220297,0.15270153,0.4094683,-0.06384926,-0.1450891,-0.320359,-0.21960197,-0.08494973,-0.22034565,-0.13153428,0.1658507,0.044308946,-0.12437178,0.032624662,-0.28651905,0.0718371,0.04087084,0.017843813,0.082494155,0.12860286,-0.30153418,-0.30122164,-0.053686272,-0.019621592,0.18510388,-0.20427339,0.057351664,0.043846577,-0.004973471,-0.26697654,-0.31529927,0.22823456,-0.1918064,0.12412065,0.30569288,-0.027433012,-0.3495194,0.17064919,-0.21470052,-0.18380149,0
3,-0.3417027,-0.116772085,0.118881956,-0.32281345,0.34933883,0.0031084418,0.15542862,0.033693224,-0.16797166,0.19643015,0.34896475,-0.06318185,-0.07307295,-0.30925274,-0.33555952,-0.3230641,0.007144898,0.096811235,-0.012850106,-0.18587442,-0.09906809,0.26536506,0.20425521,0.0013660045,-0.024768883,0.13035563,-0.04009731,0.18278909,0.23095688,0.18034805,0.11177464,-0.4240259,0.18537405,0.0716635,0.22581077,0.25583905,-0.35303968,0.222463,0.17926878,-0.22253469,-0.19524606,-0.2177962,0.16027746,0.0029632524,-0.14518923,0.26393434,-0.28647307,-0.08810036,0.074038945,0.16588466,-0.10221392,-0.08670038,0.35245678,-0.30106434,-0.02324485,-0.11121526,-0.09921327,0.082423545,0.28071335,-0.09014544,0
4,0.09698552,0.8081154,0.2931218,0.23469168,0.23455895,0.16494662,-0.4456221,-0.2965113,-0.47888276,-0.823306,0.07597648,-0.30363902,0.6781176,0.049957193,0.083441615,0.16596845,0.5260731,-0.6671865,0.14269052,0.2655431,0.00030125678,-0.028590012,0.35359657,0.4349158,0.3055699,-0.020439222,0.18855593,0.3005286,-0.0045475904,0.39186835,-0.46455348,0.41208196,-0.77839494,-0.48247358,-0.7436927,0.51894975,0.12462784,-0.062384576,0.21600738,0.3523813,0.18867859,-0.41619247,0.27597272,-0.43179697,0.8766884,-0.2172565,-0.10329456,0.79823256,0.5835018,-0.34206048,0.33947816,0.0026872978,-0.16767313,0.1790234,-0.1826422,0.75807,-0.5295737,-0.075609386,-0.049150642,-0.10683808,0
5,0.0009872466,0.6967348,0.04707353,-0.2951106,0.35178435,0.19345705,0.17198148,-0.2837398,-0.73587656,-0.75375724,0.50831616,-0.0076554418,0.7778556,-0.29553092,-0.34616408,-0.22772336,0.35324752,-0.39663792,-0.527135,-0.10373007,0.3231209,0.21908806,0.15682672,0.5020588,0.49563512,0.56196594,0.4832253,0.6451046,0.4994992,0.7863655,-0.44973743,-0.27495247,-0.37480962,-0.31382018,-0.02602122,0.7730685,-0.27155244,0.23115285,0.3233491,-0.07516335,0.28718954,-0.34615153,0.51484346,-0.46345735,0.40678117,0.26064026,-0.5686111,0.5976416,0.7225835,0.24376875,0.6579978,-0.38460043,0.48014268,-0.2789211,-0.49225974,0.5870964,-0.05263838,-0.1998958,0.53302854,-0.0014825091,0
6,-0.5012217,-0.20891568,-0.115906596,-0.1391784,0.41336912,-0.38963997,-0.34220427,0.06303584,0.35450104,0.47048092,0.23292527,-0.097534835,-0.28696385,0.091001585,-0.3030014,-0.43936926,0.22144061,0.33449447,0.40030527,0.12534577,-0.24629644,0.4173032,0.6376004,-0.14496018,-0.028147731,-0.20803788,-0.017557435,-0.10923046,-0.4061109,-0.107627764,0.3696018,-0.20776182,-0.11751341,0.42211968,-0.12527043,0.16760209,0.32810047,0.032246515,0.06558035,0.20628056,-0.39390194,-0.45378646,-0.06757399,-0.22694866,0.05499944,-0.55349976,-0.100640245,-0.030914009,0.108975604,-0.19395943,-0.13629942,0.2195921,-0.30601278,0.36055472,0.644715,-0.18956405,0.15624684,0.1056724,-0.28194445,-0.27182227,0
7,-0.22669666,0.15616125,-0.10314658,-0.26060593,0.46447146,-0.15748455,0.050934106,-0.07743558,-0.29447705,-0.1332157,0.5183718,-0.07660939,0.28674617,-0.24759541,-0.41105786,-0.24500683,0.21311557,0.043643236,-0.2724973,0.15443933,0.033193216,0.14579837,0.48227358,0.07088647,0.2204501,0.39575213,0.20087472,0.14420852,0.122611634,0.40324584,-0.18283366,-0.14647958,-0.299451,0.1199702,-0.20227394,0.5461969,-0.07962147,-0.12626645,0.28004742,0.11876598,-0.007841751,-0.5122499,0.46509457,-0.38628533,0.29003006,-0.105497986,-0.52250785,0.34180462,0.37679154,-0.0892376,0.3227482,-0.21087858,0.143321,-0.014407981,0.09736497,0.28780618,0.08117437,-0.11511788,0.34380558,-0.26976156,0
8,-0.27097562,-0.27914205,0.1695896,0.047843695,0.41482973,-0.19690058,-0.15481095,0.118854776,-0.03633754,0.27872866,0.24416934,-0.3595971,-0.18364753,-0.25338167,-0.14202826,0.14204165,0.0015831739,0.09152734,0.24015957,0.41518393,-0.4305388,-0.23837793,0.58124006,-0.32099873,-0.2550653,-0.016152859,-0.38813022,-0.410268,-0.14013718,-0.11423184,-0.0842292,0.32738942,-0.22744393,0.13614681,-0.6166345,0.13085529,-0.1582604,-0.52569723,0.22501278,0.26410538,-0.25996888,-0.501998,0.3576874,-0.031413376,0.3213204,-0.14719772,-0.21007985,0.12714253,-0.17049205,-0.5778142,-0.32273644,0.05364082,-0.1622151,0.046472013,0.39409733,0.11990307,-0.4076908,0.08590391,0.12365937,-0.45652163,0
9,-0.034854606,0.2668321,0.172352,-0.1110587,0.3910764,0.0874416,0.12550455,-0.09890349,-0.59329736,-0.3946129,0.43191954,-0.2312946,0.4291288,-0.410969,-0.2314003,0.110764146,0.13003156,-0.2610464,-0.30572736,0.21266478,-0.035386533,-0.19190645,0.32081744,0.10007633,0.12232606,0.4271952,0.015015997,0.11134118,0.341038,0.4347742,-0.4641428,0.14055221,-0.35266572,-0.20950767,-0.4274855,0.51652545,-0.39751378,-0.28232595,0.34705597,0.08261381,0.11582512,-0.43973118,0.6219011,-0.23467521,0.45834604,0.23393075,-0.4909335,0.4631514,0.27110177,-0.21718112,0.21696833,-0.28267583,0.28136835,-0.25867933,-0.21292844,0.5058633,-0.36146477,-0.10212237,0.53274775,-0.2609154,0
