,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,label
0,0.4920193,0.35902208,-0.36363274,0.051376574,0.039545134,0.5448172,0.5052062,-0.03244628,-0.65313196,-0.5588478,0.5795617,0.46417862,-0.35839856,-0.37223086,0.15930209,0.66831803,-0.75644207,-0.7002669,-0.72369057,0.7230682,0.778941,-0.67515165,-0.033124745,0.26548377,0.0931752,-0.27412596,-0.11646521,-0.64472085,0.29914704,-0.5280903,-0.2473768,0.35416228,-0.08215562,0.39593083,0.21686363,-0.063871324,-0.23276395,0.49803036,-0.46437618,-0.17848745,0.5356928,-0.28951514,-0.19287804,-0.13551617,0.48451912,-0.51684886,-0.15034032,-0.06021726,-0.42541772,0.1899749,-0.49085534,-0.077633515,-0.48849523,-0.6551288,-0.4189918,-0.14404571,-0.37749422,0.4724619,0.015719354,-0.04709904,0
1,-0.019657075,0.5312876,-0.26762068,-0.28620163,0.32238218,0.54046404,0.0474692,0.24418505,-0.12572342,-0.3737046,-0.19610703,0.31711185,0.11477792,0.2533697,0.015135735,0.3175918,-0.5973928,-0.5752588,-0.38757896,0.55152303,0.69120014,-0.5582111,0.30501485,0.317592,-0.07052814,0.26347882,0.20270093,-0.51795787,0.513277,-0.12396291,-0.22690618,0.40149772,-0.06405686,0.42463782,0.39454734,-0.47111487,-0.0738174,0.19012189,-0.25966126,-0.5170623,0.35527253,-0.36232364,-0.38639355,-0.4421817,0.0152492225,-0.04620573,-0.32044595,-0.014286816,-0.6441536,0.35969692,-0.5708565,-0.12327468,-0.70320517,-0.4613747,-0.3756284,-0.12469892,-0.59060776,0.120075166,-0.13803142,-0.42750973,0
2,0.4916507,0.3304182,-0.36746353,0.046051398,-0.06272414,0.5390164,0.51230156,-0.09164788,-0.6280896,-0.40292436,0.71561015,0.388641,-0.5331069,-0.54347366,0.15121472,0.7457197,-0.67443264,-0.6038663,-0.7000854,0.6556788,0.70560586,-0.59616035,0.026244044,0.21750733,0.047632158,-0.31119272,-0.021924168,-0.55028814,0.25731406,-0.41880363,-0.16282186,0.17935434,-0.12912188,0.2906887,0.16925314,0.0064249635,-0.2394372,0.48724526,-0.48713616,-0.1701694,0.40434003,-0.13815671,-0.14029202,-0.053417772,0.50941545,-0.63907856,-0.27153838,0.07421276,-0.40638605,0.18292281,-0.36413413,-0.046758294,-0.3901269,-0.5538434,-0.34575754,-0.12623483,-0.4212491,0.37949994,-0.077845156,0.035855606,0
3,0.14931959,0.39340612,-0.34727007,-0.25351527,0.0113803595,0.48908612,0.13780147,-0.07716315,-0.21270254,0.013468131,0.36276135,0.25129896,-0.4430658,-0.44679928,0.030644849,0.6158795,-0.43771827,-0.3764261,-0.40017754,0.46726358,0.5282721,-0.35192645,0.3480478,0.10115389,-0.25673506,0.078256726,0.29058826,-0.31430256,0.40565988,0.06676869,-0.00480181,-0.08265699,-0.22543304,0.21874195,0.28779274,-0.17289251,-0.25954574,0.28475726,-0.369584,-0.37272137,0.12941176,-0.024887264,-0.13636139,-0.14085639,0.25912613,-0.51268345,-0.55957055,0.27880305,-0.5645654,0.35483474,-0.17006645,-0.05212903,-0.41069356,-0.300736,-0.29533547,-0.081976876,-0.63113374,-0.05693251,-0.2615363,-0.16323984,0
4,0.31976992,0.35851708,-0.32447672,-0.08306754,0.32567084,0.45431036,0.28541046,-0.061201,-0.4806695,-0.5670581,0.19531584,0.5871651,0.04952085,-0.17746863,0.14647134,0.45906162,-0.7790499,-0.73532903,-0.5845451,0.76685804,0.81131905,-0.62284124,0.022057474,0.17354122,-0.109508336,-0.0040177703,-0.23860443,-0.7242857,0.46847555,-0.4608428,-0.2799061,0.49675626,-0.085495636,0.6503553,0.3721506,-0.1994133,-0.36314082,0.4073819,-0.39137954,-0.2362142,0.6652783,-0.51692533,-0.16380842,-0.2348969,0.34264374,-0.29274678,-0.008672237,-0.23906231,-0.539148,0.30276686,-0.538576,-0.19205347,-0.6585886,-0.7258019,-0.5993611,-0.13201255,-0.35516658,0.4128353,0.18756568,-0.31346342,0
5,0.45626748,0.87199956,-0.63138115,-0.23271024,-0.42784,0.93709016,0.36418074,0.62092346,-0.55190617,-0.54466254,0.3564969,0.17509562,-0.8211806,0.31497777,-0.13038763,0.7609514,-0.6299906,-0.7025636,-0.7473423,0.5669181,0.6988717,-0.88362586,0.1087299,0.7698464,0.5191005,-0.07831946,0.67801535,-0.25939,0.32518402,-0.29687595,-0.3315202,0.25638926,-0.002664864,-0.25909773,0.3054064,-0.57869273,0.31789106,0.5724632,-0.2530738,-0.56279534,0.22617233,-0.17072177,-0.79104835,-0.6786808,0.36954576,-0.28274348,-0.8045281,0.34669816,-0.53766185,0.31132498,-0.6841633,0.28804934,-0.54204017,-0.456715,-0.06334686,-0.24936852,-0.80725145,0.15678315,-0.6209011,-0.041509375,0
6,-0.04589641,0.021426525,0.05791235,0.053470425,0.49109805,0.22974312,0.29174024,-0.3195437,-0.15120643,-0.12331504,0.30416477,0.2624485,0.14216098,-0.58721477,0.2752626,0.38681376,-0.52653015,-0.33957663,-0.34800905,0.47526598,0.6069235,-0.259292,0.33195904,-0.11087945,-0.35581604,-0.10307811,-0.21424103,-0.670225,0.29168057,-0.14439443,0.01290372,0.1625449,-0.1718787,0.6810739,0.09093797,0.14857824,-0.37081563,0.02406168,-0.5140842,-0.19683872,0.24888992,-0.018526256,0.17089999,0.22935198,0.07719734,-0.47958443,-0.012809515,-0.03584242,-0.4448976,0.120006144,-0.21933976,-0.36289173,-0.40912837,-0.34383667,-0.37416112,0.008160286,-0.30651736,0.2812969,0.120259345,-0.15933695,0
7,0.4601087,0.7026671,-0.5134671,-0.10811123,-0.17985809,0.8020668,0.4264054,0.44276422,-0.6057075,-0.67681193,0.33828288,0.31681198,-0.51765573,0.20760882,-0.013101608,0.66546315,-0.7371318,-0.7693289,-0.760208,0.66467166,0.7837134,-0.87268746,0.015906274,0.6354071,0.42208895,-0.13992101,0.32355982,-0.47586215,0.33067065,-0.47167474,-0.36555862,0.4310971,0.012294844,0.04982169,0.28957283,-0.43748766,0.14824226,0.54029614,-0.31748593,-0.4317166,0.42469972,-0.3095101,-0.61983323,-0.5352386,0.37878227,-0.27254117,-0.47139975,0.101805806,-0.5014188,0.25381872,-0.72049326,0.13078222,-0.59053373,-0.5946328,-0.22686505,-0.22300243,-0.61464876,0.35581043,-0.32904637,-0.09197533,0
8,-0.30560958,0.35931677,0.0051501393,-0.19400859,0.41933584,0.438227,0.05817452,0.19243279,0.120649785,-0.12470892,-0.19285268,0.03632465,0.19123757,0.13615185,0.0824877,0.2427145,-0.42690462,-0.31615007,-0.23437323,0.32756537,0.56049144,-0.36144647,0.53256226,0.21920423,-0.13444448,0.20067707,0.3017192,-0.4710918,0.3760096,0.08140665,-0.0592106,0.22421885,-0.083900936,0.38344988,0.18713155,-0.30266213,0.040975973,-0.09633528,-0.31967562,-0.54754305,0.038683653,-0.010171711,-0.25544503,-0.19626701,-0.22565125,-0.09876445,-0.35949832,0.14497271,-0.5814152,0.21427944,-0.43196282,-0.21119058,-0.55592215,-0.17762738,-0.15603095,-0.041394547,-0.5911298,0.041204862,-0.25488418,-0.322097,0
9,-0.08609137,0.35878846,-0.17295176,-0.21817136,-0.03461343,0.49820673,0.14333488,0.03009803,0.0005116761,0.22174612,0.35378122,-0.06646186,-0.5152844,-0.4081174,0.027924135,0.5909907,-0.26519573,-0.15457988,-0.29136223,0.23766886,0.39868802,-0.23943758,0.5657659,0.14200985,-0.18926185,0.03548187,0.5593668,-0.18644063,0.27373573,0.2791121,0.11997741,-0.26222366,-0.22089419,0.015236028,0.11070958,-0.12800878,-0.021169946,0.063696444,-0.38275596,-0.47727525,-0.22023956,0.32451433,-0.1618922,-0.040220708,0.0396111,-0.5251508,-0.74541825,0.51866186,-0.5217461,0.24103165,-0.09603421,-0.036409646,-0.28071874,-0.009125903,-0.008830667,-0.03552006,-0.7253463,-0.17987457,-0.5174993,-0.043287173,0
